,author,title,description,url,urlToImage,publishedAt,content,source.id,source.name
10,David Frum,How Walz Can Win His Debate With Vance,The Republican running mate is a head case. Use that.,https://www.theatlantic.com/politics/archive/2024/09/tim-walz-debate-jd-vance/680060/,https://cdn.theatlantic.com/thumbor/2l7UUm3gDC3-hnOqh-R3s-PsIMw=/0x43:2000x1085/1200x625/media/img/mt/2024/09/Walz_Vance_final/original.jpg,2024-09-29T12:00:00Z,Kamala Harris used Donald Trump’s psychic weaknesses against him in their televised debate on September 10. Can Governor Tim Walz do the same to Senator J. D. Vance when they meet on Tuesday?Watch wh… [+11263 chars],,The Atlantic
11,Mat Smith,The Morning After: A $6 million fine for robocalls from fake Biden,The Federal Communications Commission (FCC) has officially issued its full recommended fine against political consultant Steve Kramer. This is after he initiated a series of robocalls to New Hampshire residents with pre-recorded audio of President Biden’s voi…,https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_5c14e903-7fe5-40b3-b71d-7653c2fc7f75,,2024-09-27T11:16:01Z,"If you click 'Accept all', we and our partners, including 240 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",,Yahoo Entertainment
12,"Lalee Ibssa, Kelsey Walsh, Soo Rin Kim",Trump says he wants 'fair deal' between Ukraine and Russia,"Former President Donald Trump touted a ""very good relationship"" with Russian President Vladimir Putin as he vowed to negotiate a ""fair deal"" for both Ukraine and Russia.",https://abcnews.go.com/Politics/trump-fair-deal-ukraine-russia/story?id=114290623,https://i.abcnewsfe.com/a/798f3f35-458e-4802-92a0-3cad835873ef/Zelenskyy-us-2-ap-jm-240927_1727456694644_hpMain_16x9.jpg?w=1600,2024-09-27T18:17:18Z,"In his meeting with Ukrainian President Volodymyr Zelenskyy, former President Donald Trump touted a ""very good relationship"" with Russia's President Vladimir Putin as he vowed to negotiate a ""fair de… [+3801 chars]",abc-news,ABC News
13,Katie Balevic,Elon Musk's pro-Trump super PAC is running ads targeting young men who don't vote,"Elon Musk's Trump-supporting super PAC is turning its attention to young men, who turn out to vote less than young women.",https://www.businessinsider.com/elon-musk-trump-america-pac-targets-young-men-vote-2024-9,https://i.insider.com/66f86f297518aa57bc9f06ac?width=1200&format=jpeg,2024-09-29T10:19:02Z,"Elon Musk endorsed former President Donald Trump in July. Steve Granitz/FilmMagic via Getty Images
<ul><li>Elon Musk's super PAC is trying to get young men to vote for Donald Trump.</li><li>Ads by t… [+2413 chars]",business-insider,Business Insider
14,Peter Kafka,You don't need a QR code to get the facts checked at Tuesday's VP debate,CBS News will fact-check the VP debate live on Tuesday — and it's promoting a newfangled technology to get you to its website: a QR code.,https://www.businessinsider.com/vice-presidential-debate-cbs-qr-code-fact-checking-vance-walz-2024-9,https://i.insider.com/66fb0be87518aa57bc9f7749?width=1200&format=jpeg,2024-09-30T20:45:58Z,"CBS News will play host to the vice presidential debate. It will also be fact-checking, which it's promoting by QR code. But you don't really need to use that.Chip Somodevilla/Getty Images
<ul><li>I… [+3339 chars]",business-insider,Business Insider
15,Ron Elving,VP debates may alter a close race’s dynamic even when they don't predict the winner,"Vice presidential debates have produced many memorable moments, but it’s hard to say any has made a decisive difference in the election outcome. It’s worth recalling how much media heat and drama they have generated.",https://www.npr.org/2024/09/27/nx-s1-5126658/vice-presidential-debate-history,https://npr.brightspotcdn.com/dims3/default/strip/false/crop/3000x1688+0+0/resize/1400/quality/100/format/jpeg/?url=http%3A%2F%2Fnpr-brightspot.s3.amazonaws.com%2F2f%2F89%2F698a4eb0432aa3cafcc1148605c4%2Funtitled-design-4.jpg,2024-09-28T11:00:00Z,"Vice presidential debates have produced many memorable moments, but its hard to say any has made a decisive difference in the election outcome.
This year the anticipation may be higher than in the p… [+14005 chars]",,NPR
16,Tony Maglio,The ‘SNL’ 50 Campaign Kicks Off with the Most-Watched Season Premiere Since 2020,"Host Jean Smart and musical guest Jelly Roll were overshadowed by the introduction of the show's Tim Walz, Doug Emhoff, and JD Vance.",https://www.indiewire.com/news/breaking-news/snl-season-50-premiere-ratings-1235052304/,https://www.indiewire.com/wp-content/uploads/2024/09/NUP_205786_00063.jpg?w=650,2024-09-30T23:00:00Z,"“Saturday Night Live‘s” 50th season got off to a good start this past weekend.
Though Jean Smart (“Hacks”) and Jelly Roll were the host and musical guest, respectively, the real stars of “SNL” Episo… [+2273 chars]",,IndieWire
17,Mike Masnick,Big Tech’s Promise Never To Block Access To Politically Embarrassing Content Apparently Only Applies To Democrats,"It probably will not shock you to find out that big tech’s promises to never again suppress embarrassing leaked content about a political figure came with a catch. Apparently, it only applies when that political figure is a Democrat. If it’s a Republican, the…",https://www.techdirt.com/2024/09/30/big-techs-promise-never-to-block-access-to-politically-embarrassing-content-apparently-only-applies-to-democrats/,https://www.techdirt.com/wp-content/themes/techdirt/assets/images/td-rect-logo-white.png,2024-09-30T16:28:00Z,"from the hypocrites?-in-big-tech?-how-could-it-be? dept
It probably will not shock you to find out that big techs promises to never again suppress embarrassing leaked content about a political figur… [+5616 chars]",,Techdirt
18,Matthew Petti,Did the Abraham Accords Pave the Way for Total War?,Many conservatives saw the Abraham Accords as a way to get U.S. forces out of the Middle East. Now the architect of the agreement is pushing for a regime...,https://www.yahoo.com/news/did-abraham-accords-pave-way-200534722.html,https://s.yimg.com/ny/api/res/1.2/NL2PXjYr9SdZNAAIv6KUYQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzU-/https://media.zenfs.com/en/reason_com_245/0d33922ba5c8cc94e1788415fd232a32,2024-09-30T20:05:34Z,"The Abraham Accords, the U.S.-sponsored alliance between Israel and several Arab states, were supposed to get the United States out of the Middle East. At least, that's what many conservative propone… [+5449 chars]",,Yahoo Entertainment
19,Leigh Beadon,Funniest/Most Insightful Comments Of The Week At Techdirt,"This week, both our winners on the insightful side are invocations of established maxims. In first place it’s an anonymous comment about people flipping opinion of hacked materials between Hunter Biden and JD Vance: How many times must I tap the sign? “Conser…",https://www.techdirt.com/2024/09/29/funniest-most-insightful-comments-of-the-week-at-techdirt-129/,https://www.techdirt.com/wp-content/themes/techdirt/assets/images/td-rect-logo-white.png,2024-09-29T19:00:00Z,"from the listen-up dept
This week, both our winners on the insightful side are invocations of established maxims. In first place it’s an anonymous comment about people flipping opinion of hacked mat… [+3369 chars]",,Techdirt
20,Mike Masnick,Quick Let’s Watch Everyone Flip Sides On Twitter’s Handling Of The Hunter Biden Laptop vs. The JD Vance Dossier,"It’s been all of [checks calendar] one freaking day since we wrote about Elon Musk’s hypocrisy on free speech compared to the old Twitter regime, and he has to go and make another example. Twitter, under old management: Briefly limits sharing of (at the time)…",https://www.techdirt.com/2024/09/27/quick-lets-watch-everyone-flip-sides-on-twitters-handling-of-the-hunter-biden-laptop-vs-the-jd-vance-dossier/,https://www.techdirt.com/wp-content/themes/techdirt/assets/images/td-rect-logo-white.png,2024-09-27T16:27:00Z,"from the watch-the-rationalizations-fly dept
Its been all of [checks calendar] one freaking day since we wrote about Elon Musks hypocrisy on free speech compared to the old Twitter regime, and he ha… [+8574 chars]",,Techdirt
21,"Molly Bohannon, Forbes Staff, 
 Molly Bohannon, Forbes Staff
 https://www.forbes.com/sites/mollybohannon/",Tim Walz-JD Vance Polls: Walz Remains More Popular Than Vance Ahead Of Tuesday’s Debate,Minnesota Gov. Tim Walz is seemingly viewed more favorably than Ohio Sen. JD Vance in polls.,https://www.forbes.com/sites/mollybohannon/2024/09/30/tim-walz-jd-vance-polls-walz-remains-more-popular-than-vance-ahead-of-tuesdays-debate/,"https://imageio.forbes.com/specials-images/imageserve/66bd16e6f39a391825b03524/0x0.jpg?format=jpg&crop=3652,2055,x0,y145,safe&height=900&width=1600&fit=bounds",2024-09-30T19:26:46Z,"Ohio Sen. JD Vance and Minnesota Gov. Tim Walz have each been thrust into the spotlight as the running mate picks of former President Donald Trump and Vice President Kamala Harris, and recent polls s… [+5014 chars]",,Forbes
22,Jessica Lyons,Feds charge 3 Iranians with 'wide-ranging hacking' of Trump campaign,"Snoops allegedly camped out in inboxes well into September
The US Department of Justice has charged three Iranians for their involvement in a ""wide-ranging hacking campaign"" during which they allegedly stole massive amounts of materials from Donald Trump's 20…",https://www.theregister.com/2024/09/27/us_charges_iran_trump_campaign_hack/,https://regmedia.co.uk/2016/12/02/donald_trump_thumbs_up_photo_via_shutterstock.jpg,2024-09-27T21:45:04Z,"The US Department of Justice has charged three Iranians for their involvement in a ""wide-ranging hacking campaign"" during which they allegedly stole massive amounts of materials from Donald Trump's 2… [+4537 chars]",,Theregister.com
23,Edith Olmsted,Trump’s Idiot Son Still Thinks Picking J.D. Vance Was a Great Idea,"Donald Trump, Jr. is still singing the praises of J.D. Vance, who he advocated should be his father’s running mate, even as the Ohio senator’s favorability plummets. 
During an interview on Fox News Sunday, host Maria Bartiromo asked Don Jr. what he expected…",https://newrepublic.com/post/186497/donald-trump-jr-jd-vance-popularity,https://images.newrepublic.com/8f8f25c3b18fa739a6acf4f56e2c39f66d143051.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2024-09-30T13:22:29Z,"The V.P. debate will take place at 9 p.m. at the CBS Broadcast Center in New York, and, just like Harris and Trumps debate in Philadelphia, there will be no audience in the studio. Candidates will ha… [+1053 chars]",,The New Republic
24,Hannah Giorgis,Even SNL Is All About the Vibes,The show’s Season 50 premiere set the tone for how it will cover the presidential election’s final weeks.,https://www.theatlantic.com/culture/archive/2024/09/saturday-night-live-season-50-premiere-kamala-harris/680075/,https://cdn.theatlantic.com/thumbor/OLlIVUFihvWHRGcp06eT9CQDceU=/0x218:3000x1780/1200x625/media/img/mt/2024/09/GettyImages_2174677104/original.jpg,2024-09-29T16:52:57Z,"Last night’s episode of Saturday Night Live, the premiere of the comedy juggernaut’s 50th season, started with a battle of vibes. The lengthy cold open ping-ponged between campaign rallies for the tw… [+6519 chars]",,The Atlantic
25,William Vaillancourt,‘SNL’ Cold Open: Kamala Dances While Trump Longs For Old Biden,"Featuring Maya Rudolph as Harris, comedian Jim Gaffigan as Tim Walz, Andy Samberg as Doug Emhoff, and Dana Carvey as Joe Biden",http://www.rollingstone.com/tv-movies/tv-movie-news/snl-cold-open-kamala-dances-while-trump-longs-old-joe-biden-1235115618/,https://www.rollingstone.com/wp-content/uploads/2024/09/Screen-Shot-2024-09-29-at-12.24.07-AM.png?w=1358&h=705&crop=1,2024-09-29T04:40:56Z,"Saturday Night Live‘s 50th season premiered with show alum Maya Rudolph reprising her role as “fun aunt” Kamala Harris, this time holding a jovial campaign rally while Donald Trump and JD Vance try n… [+2463 chars]",,Rolling Stone
26,Sara Swann,Do you know Vance and Walz’s talking points? Prep for the vice presidential debate with fact checks,"Republican Ohio Sen. JD Vance and Democratic Minnesota Gov. Tim Walz will face off for the first time Oct. 1 at the CBS News vice presidential debate in New York […]
The post Do you know Vance and Walz’s talking points? Prep for the vice presidential debate w…",https://www.poynter.org/fact-checking/2024/jd-vance-tim-walz-debate-date-time/,https://www.poynter.org/wp-content/uploads/2024/09/AP24273046891797.jpg,2024-09-30T11:00:25Z,"Republican Ohio Sen. JD Vance and Democratic Minnesota Gov. Tim Walz will face off for the first time Oct. 1 at the CBS News vice presidential debate in New York City.
This is the only scheduled vic… [+6284 chars]",,Poynter
27,Susie Madrak,JD Vance Staffer TRASHES Trump & Vance In Public Meeting,"This is incredible! A senior staff member for JD Vance's campaign spoke at an open meeting of Springfield, Ohio City Commission about Haitian immigrants who've settled in the community and the recent controversy, stirred up by lies and conspiracies.
When addr…",https://crooksandliars.com/2024/09/jd-vance-staffer-trashes-trump-vance,https://crooksandliars.com/files/primary_image/24/09/cliff.png,2024-09-28T11:19:00Z,"This is incredible! A senior staff member for JD Vance's campaign spoke at an open meeting of Springfield, Ohio City Commission about Haitian immigrants who've settled in the community and the recent… [+350 chars]",,Crooksandliars.com
28,"Ty Roush, Forbes Staff, 
 Ty Roush, Forbes Staff
 https://www.forbes.com/sites/tylerroush/","JD Vance Said ‘Emperor’ Trump ‘Thoroughly Failed’ In 2020, Report Says","The Republican vice-presidential nominee had said he changed his tune about Trump after his first term, whom he previously referred to as “America’s Hitler.”",https://www.forbes.com/sites/tylerroush/2024/09/27/jd-vance-said-emperor-trump-thoroughly-failed-in-2020-report-says/,"https://imageio.forbes.com/specials-images/imageserve/66f6bac0da1c48f7a3c17f82/0x0.jpg?format=jpg&crop=2829,1592,x0,y54,safe&height=900&width=1600&fit=bounds",2024-09-27T14:02:13Z,"Sen. JD Vance, R-Ohio, an earlier critic of his running mate Donald Trump, wrote in 2020 that he believed the former president thoroughly failed and would probably lose the election, the Washington P… [+2462 chars]",,Forbes
29,,Economy Outperforming in Swing States...,"Economy Outperforming in Swing States...

 
 
 
 (Second column, 2nd story, link)

 

 

 
 Related stories:Hillary Clinton predicts October surprise that could upend election: 'Something will happen'...
Vance to Appear With Evangelical Leader Who Spoke …",https://consent.yahoo.com/v2/collectConsent?sessionId=1_cc-session_b9213e63-acd2-4a51-bb05-060fd53e37ea,,2024-09-28T21:58:36Z,"If you click 'Accept all', we and our partners, including 240 who are part of the IAB Transparency &amp; Consent Framework, will also store and/or access information on a device (in other words, use … [+678 chars]",,Yahoo Entertainment
30,Edith Olmsted,Taylor Swift Has Republicans Seeing Red,"Who’s afraid of little old me? Republicans, it seems, who are unsurprisingly pissed that Taylor Swift endorsed Kamala Harris earlier this month. 
A recent NBC News poll found that 47 percent of Republicans had an unfavorable view of Swift, a significant incr…",https://newrepublic.com/post/186479/taylor-swift-republicans-approval-rating,https://images.newrepublic.com/92de801f57c542a6ff7a9dc2e9899d5f794117a8.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2024-09-27T20:40:32Z,"The V.P. debate will take place at 9 p.m. at the CBS Broadcast Center in New York, and, just like Harris and Trumps debate in Philadelphia, there will be no audience in the studio. Candidates will ha… [+1053 chars]",,The New Republic
31,Robert McCoy,Trump Is So Mad About His Bad Press That He’s Unleashed a New Threat,"On Friday afternoon, Donald Trump called for the prosecution of Google for displaying negative stories about him. The remarks are characteristic of the Republican nominee, who often vows retribution and elevates baseless claims of bias, but chilling nonethele…",https://newrepublic.com/post/186471/trump-proseuction-threat-bad-press-coverage,https://images.newrepublic.com/bbea6a00be508c6fdf3217d5b36b4008397c2433.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2024-09-27T20:22:29Z,"The V.P. debate will take place at 9 p.m. at the CBS Broadcast Center in New York, and, just like Harris and Trumps debate in Philadelphia, there will be no audience in the studio. Candidates will ha… [+1053 chars]",,The New Republic
32,Hafiz Rashid,Supreme Court Refuses to Save RFK Jr.’s Shady Pro-Trump Ballot Plan,"Robert F. Kennedy Jr. won’t be on the New York ballot this November, despite his best efforts.
The former independent presidential candidate made a last-ditch appeal to the Supreme Court to remain on the ballot in New York, but was denied Friday. No dissent …",https://newrepublic.com/post/186476/supreme-court-rejects-rfk-jr-pro-trump-ballot-plan,https://images.newrepublic.com/e8d9831dae2153b6cdebc46eb83d040dc46df549.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2024-09-27T20:40:46Z,"The V.P. debate will take place at 9 p.m. at the CBS Broadcast Center in New York, and, just like Harris and Trumps debate in Philadelphia, there will be no audience in the studio. Candidates will ha… [+1053 chars]",,The New Republic
33,Ellie Quinlan Houghtaling,Donald Trump Still Wants to Dismantle Critical Hurricane Agency,"Hurricane Helene has derailed the Republican presidential ticket’s campaign across the South, forcing Trump’s vice presidential pick, J.D. Vance, to cancel several stops in Georgia. But the 20-foot storm surge–inducing, tornado-spawning weather event hasn’t y…",https://newrepublic.com/post/186474/trump-dismantle-noaa-hurricane-agency,https://images.newrepublic.com/8729d0a0f63500fb7fa03e677e12a332d282f8b0.jpeg?w=1200&h=630&crop=faces&fit=crop&fm=jpg,2024-09-27T20:06:28Z,"The V.P. debate will take place at 9 p.m. at the CBS Broadcast Center in New York, and, just like Harris and Trumps debate in Philadelphia, there will be no audience in the studio. Candidates will ha… [+1053 chars]",,The New Republic
34,Ted Johnson,CBS News’ JD Vance-Tim Walz Debate Will Feature Hot Mics,"CBS News unveiled the rules for Tuesday’s vice presidential debate between Republican JD Vance and Democrat Tim Walz, indicating that the candidates mics will not be muted during the event. “CBS News reserves the right to turn off candidate microphones,” the …",http://deadline.com/2024/09/vice-presidential-debate-mics-cbs-news-vance-walz-1236101982/,https://deadline.com/wp-content/uploads/2024/08/Tim-Walz-and-JD-Vance.jpg?w=1024,2024-09-27T19:17:23Z,"CBS News unveiled the rules for Tuesday’s vice presidential debate between Republican JD Vance and Democrat Tim Walz, indicating that the candidates mics will not be muted during the event.
“CBS New… [+1453 chars]",,Deadline
35,businessinsider.com,The JD Vance and Tim Walz debate is likely the last big night of the 2024 campaign. Here's what to expect,"Tim Walz and JD Vance will be secondary characters in their own debate.
Drew Hallowell/Getty Images; Andrew Harnik/Getty Images; Brandon Bell/Getty Images; Rebecca Zisser/BI
Ohio Sen. JD Vance and Minnesota Gov. Tim Walz will face off in their long-awaited de…",https://biztoc.com/x/6d927049502aaf2d,https://biztoc.com/cdn/6d927049502aaf2d_s.webp,2024-09-28T11:38:33Z,Tim Walz and JD Vance will be secondary characters in their own debate.Drew Hallowell/Getty Images; Andrew Harnik/Getty Images; Brandon Bell/Getty Images; Rebecca Zisser/BIOhio Sen. JD Vance and Minn… [+139 chars],,Biztoc.com
36,"Sara Dorn, Forbes Staff, 
 Sara Dorn, Forbes Staff
 https://www.forbes.com/sites/saradorn/",Vance-Walz Debate: Here’s What To Know—Including How To Watch,The debate is set for Tuesday at 9 p.m. EDT on CBS.,https://www.forbes.com/sites/saradorn/2024/09/30/vance-walz-debate-heres-what-to-know-including-how-to-watch/,https://imageio.forbes.com/specials-images/imageserve/66f2e1919e5dd65b7aa2a9c4/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-09-30T19:42:42Z,"Republican vice presidential nominee, Sen. JD Vance, R-Ohio, and Democratic vice presidential candidate, Minnesota Gov. Tim Walz, will debate Tuesday on CBS in their first faceoff and what could be t… [+4940 chars]",,Forbes
37,"Sara Dorn, Forbes Staff, 
 Sara Dorn, Forbes Staff
 https://www.forbes.com/sites/saradorn/",Mics Will Be Unmuted During Next Week’s Vance-Walz Debate—Here’s What Else To Know About The Faceoff,The debate is set for Oct. 1 at 9 p.m. ET on CBS.,https://www.forbes.com/sites/saradorn/2024/09/27/mics-will-be-unmuted-during-next-weeks-vance-walz-debate-heres-what-else-to-know-about-the-faceoff/,https://imageio.forbes.com/specials-images/imageserve/66f2e1919e5dd65b7aa2a9c4/0x0.jpg?format=jpg&height=900&width=1600&fit=bounds,2024-09-27T17:21:38Z,"Republican vice presidential nominee, Sen. JD Vance, R-Ohio, and Democratic vice presidential candidate, Minnesota Gov. Tim Walz, will debate Tuesday with unmuted microphones, a departure from the ru… [+5062 chars]",,Forbes
38,COLLEEN LONG,Some Republicans distance themselves from Trump's latest attack on Harris' mental fitness,Republicans on Sunday sought to distance themselves from Donald Trump's latest insults of Democratic nominee Kamala Harris during a rambling weekend rally in...,https://www.yahoo.com/news/republicans-distance-themselves-trumps-attack-155925937.html,https://s.yimg.com/ny/api/res/1.2/tTDO6e0AGKLlp0ejZUG_hQ--/YXBwaWQ9aGlnaGxhbmRlcjt3PTEyMDA7aD02NzY-/https://media.zenfs.com/en/ap.org/b3a0f178fc82c17dccf34f91e7bd5212,2024-09-29T15:59:25Z,WASHINGTON (AP) Republicans on Sunday sought to distance themselves from Donald Trump's latest insults of Democratic nominee Kamala Harris during a rambling weekend rally in Wisconsin in which he cal… [+2914 chars],,Yahoo Entertainment
39,Nicholas Florko,The GOP’s Tipping Point on Weed,"Only four solidly red states have legalized marijuana. With Trump’s support, Florida may soon be the fifth.",https://www.theatlantic.com/health/archive/2024/09/florida-trump-recreational-marijuana/680077/,https://cdn.theatlantic.com/thumbor/GumBdJURlugHtgFW1ZmNSZjBb-A=/0x43:2000x1085/1200x625/media/img/mt/2024/09/GOP_Cannabis-1/original.png,2024-09-30T10:30:00Z,"One Sunday earlier this month, Dave Portnoy ordered a pizza, plopped down on his couch to watch football, and lit a blunt. He was angry. The Barstool Sports founder, who is beloved by many right-lean… [+8309 chars]",,The Atlantic
40,Tom Nichols,The Election’s No-Excuses Moment,Voters know all they need to know—especially about Trump.,https://www.theatlantic.com/newsletters/archive/2024/09/the-elections-no-excuses-moment/680092/,https://cdn.theatlantic.com/thumbor/rw7nKo3RbcFYNoLwwhETkG7vJKM=/0x520:4993x3120/1200x625/media/img/mt/2024/09/GettyImages_2167607156/original.jpg,2024-09-30T23:21:00Z,"This is an edition of The Atlantic Daily, a newsletter that guides you through the biggest stories of the day, helps you discover new ideas, and recommends the best in culture. Sign up for it here.Th… [+10167 chars]",,The Atlantic
41,Barry Ritholtz,10 Vacation Sunday Reads,"My Sunday morning look at incompetency, corruption and policy failures: • Messing Up the Closest Thing to a Sure Thing in the Stock Market: Index funds are a great way to match the performance of the market. So why do so many investors end up falling short? (…",https://ritholtz.com/2024/09/sunday-reads-387/,https://ritholtz.com/wp-content/uploads/2024/12/microplastics.jpg,2024-09-29T10:30:19Z,Messing Up the Closest Thing to a Sure Thing in the Stock Market: Index funds are a great way to match the performance of the market. So why do so many investors end up falling short? (Wall Street Jo… [+2474 chars],,Ritholtz.com
